date,year,month,day,weekday,temp_max,temp_min,precipitation,wind_max
2021-04-19,2021,4,19,0,12.2,1.4,0.1,14.8
2021-04-20,2021,4,20,1,11.3,3.1,0.3,15.7
2021-04-21,2021,4,21,2,12.9,4.6,0.9,18.8
2021-04-22,2021,4,22,3,16.2,5.7,3.0,20.4
2021-04-23,2021,4,23,4,11.2,4.1,2.5,20.4
2021-04-24,2021,4,24,5,8.5,1.4,0.3,26.4
2021-04-25,2021,4,25,6,10.0,0.7,1.6,19.8
2021-04-26,2021,4,26,0,8.4,2.1,1.7,17.1
2021-04-27,2021,4,27,1,8.1,0.2,1.3,13.2
2021-04-28,2021,4,28,2,12.7,-0.6,0.0,10.5
2021-04-29,2021,4,29,3,16.3,1.6,0.0,19.9
2021-04-30,2021,4,30,4,20.7,8.8,1.1,19.2
2021-05-01,2021,5,1,5,21.2,9.6,0.0,12.3
2021-05-02,2021,5,2,6,22.1,12.8,2.5,23.1
2021-05-03,2021,5,3,0,14.7,7.1,0.4,29.2
2021-05-04,2021,5,4,1,12.7,4.3,0.5,26.1
2021-05-05,2021,5,5,2,20.1,6.2,0.1,22.8
2021-05-06,2021,5,6,3,15.5,8.5,1.3,25.1
2021-05-07,2021,5,7,4,17.8,4.5,5.4,28.1
2021-05-08,2021,5,8,5,11.7,5.7,7.6,27.3
2021-05-09,2021,5,9,6,13.5,3.2,1.7,24.1
2021-05-10,2021,5,10,0,17.7,4.2,0.0,11.0
2021-05-11,2021,5,11,1,21.7,6.1,0.0,19.8
2021-05-12,2021,5,12,2,14.5,8.6,0.0,25.6
2021-05-13,2021,5,13,3,16.6,7.9,0.6,23.6
2021-05-14,2021,5,14,4,19.8,11.4,2.1,18.8
2021-05-15,2021,5,15,5,20.8,10.3,4.6,15.3
2021-05-16,2021,5,16,6,23.5,8.4,0.0,11.8
2021-05-17,2021,5,17,0,19.3,13.7,16.5,16.5
2021-05-18,2021,5,18,1,19.9,11.4,7.6,13.0
2021-05-19,2021,5,19,2,16.9,11.5,14.1,23.7
2021-05-20,2021,5,20,3,16.9,10.1,5.0,28.3
2021-05-21,2021,5,21,4,18.7,9.4,0.1,14.2
2021-05-22,2021,5,22,5,21.8,8.0,0.0,17.2
2021-05-23,2021,5,23,6,20.2,12.7,1.0,17.7
2021-05-24,2021,5,24,0,17.2,11.4,21.5,19.2
2021-05-25,2021,5,25,1,20.4,8.5,0.0,15.9
2021-05-26,2021,5,26,2,18.9,13.1,3.3,15.3
2021-05-27,2021,5,27,3,21.3,12.3,6.7,15.3
2021-05-28,2021,5,28,4,21.9,15.2,26.3,8.8
2021-05-29,2021,5,29,5,18.7,13.9,0.6,24.3
2021-05-30,2021,5,30,6,16.3,11.6,2.2,15.1
2021-05-31,2021,5,31,0,15.2,10.0,0.1,18.5
2021-06-01,2021,6,1,1,14.8,6.9,0.0,23.9
2021-06-02,2021,6,2,2,17.9,10.6,0.0,26.6
2021-06-03,2021,6,3,3,19.2,11.8,0.0,30.3
2021-06-04,2021,6,4,4,21.3,12.9,0.0,17.1
2021-06-05,2021,6,5,5,21.6,13.0,0.0,13.4
2021-06-06,2021,6,6,6,21.3,12.5,0.6,13.7
2021-06-07,2021,6,7,0,22.6,13.1,4.9,18.1
2021-06-08,2021,6,8,1,22.9,14.1,2.3,16.0
2021-06-09,2021,6,9,2,23.6,14.9,3.7,20.1
2021-06-10,2021,6,10,3,20.6,14.3,2.4,17.2
2021-06-11,2021,6,11,4,21.5,14.8,1.0,17.3
2021-06-12,2021,6,12,5,23.5,13.1,0.2,11.6
2021-06-13,2021,6,13,6,21.0,14.6,1.3,20.7
2021-06-14,2021,6,14,0,24.6,14.6,2.6,17.6
2021-06-15,2021,6,15,1,25.9,16.7,4.0,15.4
2021-06-16,2021,6,16,2,25.5,17.8,0.0,19.9
2021-06-17,2021,6,17,3,27.1,17.1,0.0,22.2
2021-06-18,2021,6,18,4,27.0,16.5,1.7,21.9
2021-06-19,2021,6,19,5,28.4,17.8,0.9,21.0
2021-06-20,2021,6,20,6,29.7,19.6,0.0,24.5
2021-06-21,2021,6,21,0,29.8,19.2,0.0,16.1
2021-06-22,2021,6,22,1,31.6,20.0,0.0,21.5
2021-06-23,2021,6,23,2,33.5,20.0,0.6,17.0
2021-06-24,2021,6,24,3,34.4,21.5,0.6,19.1
2021-06-25,2021,6,25,4,33.7,21.0,0.2,11.6
2021-06-26,2021,6,26,5,33.2,21.4,6.4,14.4
2021-06-27,2021,6,27,6,26.1,19.7,4.2,17.3
2021-06-28,2021,6,28,0,25.7,18.0,1.0,24.8
2021-06-29,2021,6,29,1,25.1,17.6,1.4,15.7
2021-06-30,2021,6,30,2,28.2,15.3,0.0,12.2
2021-07-01,2021,7,1,3,30.1,18.6,0.7,12.3
2021-07-02,2021,7,2,4,27.1,19.7,0.5,12.6
2021-07-03,2021,7,3,5,25.8,18.5,2.9,11.0
2021-07-04,2021,7,4,6,26.9,17.4,2.4,12.1
2021-07-05,2021,7,5,0,28.2,19.6,0.6,22.5
2021-07-06,2021,7,6,1,27.5,19.7,5.7,15.8
2021-07-07,2021,7,7,2,28.0,19.2,0.0,18.1
2021-07-08,2021,7,8,3,29.7,17.8,0.0,10.2
2021-07-09,2021,7,9,4,29.4,18.4,0.0,10.3
2021-07-10,2021,7,10,5,31.2,17.2,0.0,10.8
2021-07-11,2021,7,11,6,30.5,18.8,0.1,12.0
2021-07-12,2021,7,12,0,27.7,20.6,6.3,13.3
2021-07-13,2021,7,13,1,29.6,19.5,0.1,8.2
2021-07-14,2021,7,14,2,31.3,19.9,0.0,9.0
2021-07-15,2021,7,15,3,33.0,21.1,0.0,11.7
2021-07-16,2021,7,16,4,32.6,22.6,0.0,12.2
2021-07-17,2021,7,17,5,31.0,20.4,0.5,12.9
2021-07-18,2021,7,18,6,31.7,22.5,0.0,11.7
2021-07-19,2021,7,19,0,29.5,21.0,6.6,18.4
2021-07-20,2021,7,20,1,27.5,19.8,0.8,15.2
2021-07-21,2021,7,21,2,23.9,19.1,7.0,27.0
2021-07-22,2021,7,22,3,22.9,16.3,0.0,23.4
2021-07-23,2021,7,23,4,25.4,14.4,0.0,14.7
2021-07-24,2021,7,24,5,25.8,16.7,0.1,9.8
2021-07-25,2021,7,25,6,26.8,16.8,0.1,8.7
2021-07-26,2021,7,26,0,27.6,17.2,0.0,12.8
2021-07-27,2021,7,27,1,30.3,18.6,0.0,17.3
2021-07-28,2021,7,28,2,29.8,20.4,6.7,12.8
2021-07-29,2021,7,29,3,31.2,19.6,0.0,15.5
2021-07-30,2021,7,30,4,28.9,20.0,0.0,15.4
2021-07-31,2021,7,31,5,30.6,18.0,0.0,10.2
2021-08-01,2021,8,1,6,29.0,20.5,1.6,12.9
2021-08-02,2021,8,2,0,29.8,20.7,3.3,24.8
2021-08-03,2021,8,3,1,24.8,15.8,0.7,14.9
2021-08-04,2021,8,4,2,26.1,14.7,0.1,9.3
2021-08-05,2021,8,5,3,27.1,18.1,1.9,13.5
2021-08-06,2021,8,6,4,25.3,18.3,12.1,20.9
2021-08-07,2021,8,7,5,22.8,16.2,0.0,17.5
2021-08-08,2021,8,8,6,26.2,13.4,0.0,10.5
2021-08-09,2021,8,9,0,28.7,14.6,0.0,15.5
2021-08-10,2021,8,10,1,26.8,18.6,0.2,20.8
2021-08-11,2021,8,11,2,28.5,17.4,0.0,18.6
2021-08-12,2021,8,12,3,25.4,16.5,0.0,23.7
2021-08-13,2021,8,13,4,25.3,14.2,0.0,16.2
2021-08-14,2021,8,14,5,26.8,14.3,0.0,9.4
2021-08-15,2021,8,15,6,29.2,15.5,0.0,8.9
2021-08-16,2021,8,16,0,30.6,18.2,0.0,13.3
2021-08-17,2021,8,17,1,32.4,20.5,0.0,22.3
2021-08-18,2021,8,18,2,22.3,17.2,8.5,16.2
2021-08-19,2021,8,19,3,22.4,14.8,2.1,15.2
2021-08-20,2021,8,20,4,24.5,14.2,0.0,19.5
2021-08-21,2021,8,21,5,25.7,14.9,0.0,15.0
2021-08-22,2021,8,22,6,23.4,14.8,0.0,12.7
2021-08-23,2021,8,23,0,24.1,13.1,0.0,6.9
2021-08-24,2021,8,24,1,26.7,14.6,0.9,16.3
2021-08-25,2021,8,25,2,21.3,15.2,12.7,13.5
2021-08-26,2021,8,26,3,17.6,12.2,6.0,8.3
2021-08-27,2021,8,27,4,21.3,13.0,0.1,13.0
2021-08-28,2021,8,28,5,21.4,13.3,3.5,18.9
2021-08-29,2021,8,29,6,24.5,12.5,1.8,15.6
2021-08-30,2021,8,30,0,26.4,17.7,10.9,15.9
2021-08-31,2021,8,31,1,21.6,13.8,1.4,18.7
2021-09-01,2021,9,1,2,21.7,11.6,1.3,11.5
2021-09-02,2021,9,2,3,14.5,11.6,0.4,31.7
2021-09-03,2021,9,3,4,17.5,7.9,0.0,26.2
2021-09-04,2021,9,4,5,15.5,9.5,0.2,19.2
2021-09-05,2021,9,5,6,14.5,6.1,1.1,18.0
2021-09-06,2021,9,6,0,14.6,5.5,0.0,9.2
2021-09-07,2021,9,7,1,18.3,6.1,0.0,10.7
2021-09-08,2021,9,8,2,21.5,9.7,0.0,13.8
2021-09-09,2021,9,9,3,23.2,10.2,0.0,11.3
2021-09-10,2021,9,10,4,23.7,10.0,0.0,7.6
2021-09-11,2021,9,11,5,23.8,10.3,0.0,11.2
2021-09-12,2021,9,12,6,24.3,11.4,0.0,10.7
2021-09-13,2021,9,13,0,24.8,10.9,0.1,13.7
2021-09-14,2021,9,14,1,21.4,13.8,0.0,16.3
2021-09-15,2021,9,15,2,19.1,9.8,0.0,8.9
2021-09-16,2021,9,16,3,20.5,10.4,0.0,11.2
2021-09-17,2021,9,17,4,22.4,12.2,1.4,21.9
2021-09-18,2021,9,18,5,20.1,13.1,4.7,21.2
2021-09-19,2021,9,19,6,15.7,9.2,4.6,19.2
2021-09-20,2021,9,20,0,11.9,8.4,2.4,24.8
2021-09-21,2021,9,21,1,8.5,6.0,1.5,24.1
2021-09-22,2021,9,22,2,8.4,6.1,0.6,18.2
2021-09-23,2021,9,23,3,8.6,5.8,0.9,13.9
2021-09-24,2021,9,24,4,13.7,6.7,13.5,28.4
2021-09-25,2021,9,25,5,15.7,9.1,1.0,22.8
2021-09-26,2021,9,26,6,16.7,11.3,0.5,20.9
2021-09-27,2021,9,27,0,12.4,7.2,0.0,15.7
2021-09-28,2021,9,28,1,13.4,5.6,0.3,14.0
2021-09-29,2021,9,29,2,11.3,6.0,0.0,14.1
2021-09-30,2021,9,30,3,11.8,3.8,0.0,10.9
2021-10-01,2021,10,1,4,14.8,2.0,0.0,11.5
2021-10-02,2021,10,2,5,14.9,3.0,0.0,14.3
2021-10-03,2021,10,3,6,15.0,3.2,0.0,12.3
2021-10-04,2021,10,4,0,14.9,4.3,0.0,16.3
2021-10-05,2021,10,5,1,14.5,5.0,0.0,17.2
2021-10-06,2021,10,6,2,13.1,5.8,0.0,22.3
2021-10-07,2021,10,7,3,11.1,1.9,0.0,18.0
2021-10-08,2021,10,8,4,11.4,1.5,0.0,18.7
2021-10-09,2021,10,9,5,11.3,1.3,0.0,15.8
2021-10-10,2021,10,10,6,13.3,-0.3,0.0,11.9
2021-10-11,2021,10,11,0,14.1,1.3,0.0,11.5
2021-10-12,2021,10,12,1,13.9,3.1,0.1,11.2
2021-10-13,2021,10,13,2,10.1,4.2,4.9,17.0
2021-10-14,2021,10,14,3,10.7,4.1,0.3,17.9
2021-10-15,2021,10,15,4,13.3,2.3,0.0,17.6
2021-10-16,2021,10,16,5,13.9,3.4,0.0,14.5
2021-10-17,2021,10,17,6,11.1,5.1,0.1,14.0
2021-10-18,2021,10,18,0,10.8,5.5,0.2,19.1
2021-10-19,2021,10,19,1,10.2,1.9,0.0,18.1
2021-10-20,2021,10,20,2,14.3,-0.8,0.0,22.8
2021-10-21,2021,10,21,3,16.6,9.6,0.0,22.4
2021-10-22,2021,10,22,4,16.0,8.9,0.0,28.4
2021-10-23,2021,10,23,5,11.6,4.9,0.3,28.1
2021-10-24,2021,10,24,6,8.2,4.0,0.3,24.1
2021-10-25,2021,10,25,0,7.5,-0.6,0.0,10.1
2021-10-26,2021,10,26,1,10.1,-0.1,0.0,17.7
2021-10-27,2021,10,27,2,10.2,2.8,0.1,16.2
2021-10-28,2021,10,28,3,13.7,4.1,0.4,17.8
2021-10-29,2021,10,29,4,14.7,5.8,0.0,11.1
2021-10-30,2021,10,30,5,11.7,6.3,0.0,17.1
2021-10-31,2021,10,31,6,12.1,2.9,0.0,13.2
2021-11-01,2021,11,1,0,11.0,2.0,0.0,13.8
2021-11-02,2021,11,2,1,7.8,5.7,3.2,12.2
2021-11-03,2021,11,3,2,12.0,4.4,1.2,15.9
2021-11-04,2021,11,4,3,12.6,2.6,0.0,22.9
2021-11-05,2021,11,5,4,17.0,10.8,0.0,19.5
2021-11-06,2021,11,6,5,11.5,5.3,3.9,22.3
2021-11-07,2021,11,7,6,10.2,3.0,0.1,16.3
2021-11-08,2021,11,8,0,10.1,4.9,0.0,24.9
2021-11-09,2021,11,9,1,7.4,0.2,0.0,22.9
2021-11-10,2021,11,10,2,3.9,-4.3,0.0,12.6
2021-11-11,2021,11,11,3,7.0,-1.1,0.0,19.6
2021-11-12,2021,11,12,4,7.8,0.7,0.0,15.5
2021-11-13,2021,11,13,5,5.2,-1.3,0.0,12.3
2021-11-14,2021,11,14,6,5.8,0.9,0.0,11.8
2021-11-15,2021,11,15,0,4.4,0.4,0.0,15.6
2021-11-16,2021,11,16,1,2.1,-3.6,0.0,12.6
2021-11-17,2021,11,17,2,2.2,-5.1,0.0,9.9
2021-11-18,2021,11,18,3,2.4,-4.7,0.8,13.4
2021-11-19,2021,11,19,4,6.3,0.3,5.6,19.1
2021-11-20,2021,11,20,5,10.9,4.7,3.1,36.2
2021-11-21,2021,11,21,6,10.1,3.9,0.1,28.5
2021-11-22,2021,11,22,0,8.5,1.7,0.1,18.0
2021-11-23,2021,11,23,1,2.3,-2.8,2.6,12.9
2021-11-24,2021,11,24,2,3.4,-1.1,0.0,16.2
2021-11-25,2021,11,25,3,5.3,0.7,0.0,18.8
2021-11-26,2021,11,26,4,6.5,0.4,0.0,23.2
2021-11-27,2021,11,27,5,10.4,4.6,4.8,27.6
2021-11-28,2021,11,28,6,7.1,0.1,0.0,16.6
2021-11-29,2021,11,29,0,9.9,3.8,5.4,28.3
2021-11-30,2021,11,30,1,3.0,-1.9,0.0,35.1
2021-12-01,2021,12,1,2,2.8,-3.9,1.3,21.8
2021-12-02,2021,12,2,3,5.6,-3.7,0.0,22.0
2021-12-03,2021,12,3,4,4.0,-0.9,2.2,19.7
2021-12-04,2021,12,4,5,1.3,-3.4,0.0,16.0
2021-12-05,2021,12,5,6,-0.0,-3.9,0.6,14.6
2021-12-06,2021,12,6,0,0.5,-2.1,5.7,13.8
2021-12-07,2021,12,7,1,1.4,-1.1,4.1,20.2
2021-12-08,2021,12,8,2,-0.2,-1.4,3.7,21.4
2021-12-09,2021,12,9,3,1.4,-0.2,1.5,14.0
2021-12-10,2021,12,10,4,6.0,1.4,0.4,25.8
2021-12-11,2021,12,11,5,6.9,5.1,8.0,25.6
2021-12-12,2021,12,12,6,6.7,2.2,0.2,19.4
2021-12-13,2021,12,13,0,2.1,0.6,4.6,13.7
2021-12-14,2021,12,14,1,0.8,0.1,3.0,12.0
2021-12-15,2021,12,15,2,0.3,-1.5,0.3,15.0
2021-12-16,2021,12,16,3,3.5,-2.1,2.6,17.2
2021-12-17,2021,12,17,4,3.5,0.5,2.3,20.2
2021-12-18,2021,12,18,5,0.8,-0.8,1.8,20.5
2021-12-19,2021,12,19,6,3.1,-0.3,5.7,27.8
2021-12-20,2021,12,20,0,0.6,-3.3,4.0,18.4
2021-12-21,2021,12,21,1,-3.7,-12.3,0.8,25.2
2021-12-22,2021,12,22,2,-9.5,-16.4,0.0,17.8
2021-12-23,2021,12,23,3,-8.6,-16.2,0.0,16.7
2021-12-24,2021,12,24,4,-2.1,-10.4,0.5,23.1
2021-12-25,2021,12,25,5,3.0,-5.6,0.4,24.9
2021-12-26,2021,12,26,6,-3.0,-8.5,0.0,17.1
2021-12-27,2021,12,27,0,-3.9,-5.9,0.0,13.4
2021-12-28,2021,12,28,1,-5.1,-8.2,0.9,20.9
2021-12-29,2021,12,29,2,-5.5,-8.2,0.4,16.5
2021-12-30,2021,12,30,3,-3.0,-7.6,0.4,12.8
2021-12-31,2021,12,31,4,2.4,-3.7,2.6,14.6
